year,creep in (mm),creep2 in (mm),?
2002,316.305556,356.07001,0.1
2002,318.090278,356.14999,0.1
2002,319.868056,356.22,0.1
2002,321.673611,356.29001,0.1
2002,323.451389,356.38,0.1
2002,325.229167,356.48999,0.1
2002,327.006944,356.57999,0.1
2002,328.784722,356.63,0.1
2002,330.5625,356.73001,0.1
2002,332.340278,356.82999,0.1
2002,334.131944,356.91,0.1
2002,335.958333,356.95999,0.1
2002,337.736111,357.04001,0.1
2002,339.513889,357.10999,0.1
2002,341.291667,357.17001,0.1
2002,343.069444,357.23999,0.1
2002,344.847222,357.29001,0.1
2002,346.625,357.35001,0.1
2002,348.402778,357.41,0.1
2002,350.180556,357.42999,0.1
2002,351.958333,357.26001,0.1
2002,353.736111,357.17999,0.1
2002,355.513889,357.12,0.1
2002,357.298611,357.10999,0.1
2002,359.076389,357.13,0.1
2002,360.854167,357.16,0.1
2002,362.631944,357.23001,0.1
2002,364.409722,357.26999,0.1
2003,1.1875,357.39999,0.1
2003,2.965278,357.51001,0.1
2003,4.743056,357.62,0.1
2003,6.520833,357.72,0.1
2003,8.319444,357.79999,0.1
2003,10.097222,357.85001,0.1
2003,11.875,357.95001,0.1
2003,13.652778,358.03,0.1
2003,15.430556,358.10001,0.1
2003,17.208333,358.16,0.1
2003,18.986111,358.23001,0.1
2003,20.763889,358.28,0.1
2003,22.541667,358.37,0.1
2003,24.319444,358.45999,0.1
2003,26.097222,358.54999,0.1
2003,27.875,358.66,0.1
2003,29.659722,358.78,0.1
2003,31.4375,358.91,0.1
2003,33.291667,359.07001,0.1
2003,35.069444,359.19,0.1
2003,36.861111,359.32999,0.1
2003,38.638889,359.47,0.1
2003,40.423611,359.60001,0.1
2003,42.201389,359.72,0.1
2003,43.979167,359.81,0.1
2003,45.770833,359.88,0.1
2003,47.583333,359.95999,0.1
2003,49.361111,360.04001,0.1
2003,51.152778,360.13,0.1
2003,52.930556,360.20999,0.1
2003,54.708333,360.29999,0.1
2003,56.486111,360.38,0.1
2003,58.263889,360.45999,0.1
2003,60.041667,360.54999,0.1
2003,61.819444,360.66,0.1
2003,63.597222,360.76999,0.1
2003,65.375,360.89001,0.1
2003,67.152778,361.04001,0.1
2003,68.930556,361.14999,0.1
2003,70.708333,361.26001,0.1
2003,72.486111,361.39999,0.1
2003,74.263889,361.51999,0.1
2003,76.041667,361.45999,0.1
2003,77.819444,361.47,0.1
2003,79.597222,361.54001,0.1
2003,81.375,361.64001,0.1
2003,83.159722,361.70999,0.1
2003,84.9375,361.79999,0.1
2003,86.715278,361.88,0.1
2003,88.493056,362.01001,0.1
2003,90.270833,362.14999,0.1
2003,92.048611,362.28,0.1
2003,93.826389,362.41,0.1
2003,95.604167,362.53,0.1
2003,97.381944,362.67001,0.1
2003,99.159722,362.88,0.1
2003,100.9375,363.04001,0.1
2003,102.715278,363.16,0.1
2003,104.493056,363.19,0.1
2003,106.277778,363.28,0.1
2003,108.055556,363.38,0.1
2003,109.833333,363.45999,0.1
2003,111.611111,363.57999,0.1
2003,113.416667,363.67001,0.1
2003,115.194444,363.76999,0.1
2003,116.972222,363.88,0.1
2003,118.75,363.97,0.1
2003,120.527778,364.07001,0.1
2003,122.305556,364.20999,0.1
2003,124.083333,364.16,0.1
2003,125.861111,364.10001,0.1
2003,127.638889,364.10999,0.1
2003,129.416667,364.19,0.1
2003,131.194444,364.29001,0.1
2003,132.972222,364.42001,0.1
2003,134.75,364.51999,0.1
2003,136.527778,364.64001,0.1
2003,138.305556,364.79999,0.1
2003,140.083333,364.95999,0.1
2003,141.861111,365.07999,0.1
2003,143.638889,365.16,0.1
2003,145.416667,365.23001,0.1
2003,147.194444,365.29001,0.1
2003,148.972222,365.35001,0.1
2003,150.75,365.37,0.1
2003,152.527778,365.41,0.1
2003,154.305556,365.44,0.1
2003,156.083333,365.44,0.1
2003,157.861111,365.44,0.1
2003,159.638889,365.48001,0.1
2003,161.416667,365.51001,0.1
2003,163.194444,365.57999,0.1
2003,165.013889,365.59,0.1
2003,166.791667,365.60999,0.1
2003,168.569444,365.67001,0.1
2003,170.347222,365.72,0.1
2003,172.125,365.79999,0.1
2003,173.902778,365.88,0.1
2003,175.680556,365.91,0.1
2003,177.458333,365.98999,0.1
2003,179.236111,366.06,0.1
2003,181.013889,366.10001,0.1
2003,182.791667,366.10999,0.1
2003,184.569444,366.17999,0.1
2003,186.347222,366.23001,0.1
2003,188.125,366.28,0.1
2003,189.902778,366.32001,0.1
2003,191.680556,366.35999,0.1
2003,193.458333,366.44,0.1
2003,195.236111,366.54999,0.1
2003,197.013889,366.67001,0.1
2003,198.791667,366.75,0.1
2003,200.569444,366.89001,0.1
2003,202.347222,367.03,0.1
2003,204.125,367.22,0.1
2003,205.902778,367.31,0.1
2003,207.680556,367.42999,0.1
2003,209.458333,367.62,0.1
2003,211.236111,367.79001,0.1
2003,213.013889,367.89001,0.1
2003,214.791667,367.98001,0.1
2003,216.576389,368.14001,0.1
2003,218.354167,368.31,0.1
2003,220.131944,368.48001,0.1
2003,221.909722,368.60999,0.1
2003,223.6875,368.73999,0.1
2003,225.465278,368.95999,0.1
2003,227.243056,369.17999,0.1
2003,229.020833,369.39999,0.1
2003,230.798611,369.53,0.1
2003,232.576389,369.73999,0.1
2003,234.354167,369.88,0.1
2003,236.131944,370.09,0.1
2003,237.909722,370.29999,0.1
2003,239.6875,370.42001,0.1
2003,241.465278,370.62,0.1
2003,243.243056,370.84,0.1
2003,245.020833,371.04999,0.1
2003,246.8125,371.19,0.1
2003,248.590278,371.41,0.1
2003,250.368056,371.60999,0.1
2003,252.152778,371.76999,0.1
2003,253.930556,371.85999,0.1
2003,255.708333,372.01001,0.1
2003,257.486111,372.25,0.1
2003,259.277778,372.42999,0.1
2003,261.055556,372.57999,0.1
2003,262.833333,372.69,0.1
2003,264.638889,372.84,0.1
2003,266.430556,373.04999,0.1
2003,268.208333,373.19,0.1
2003,270.020833,373.32999,0.1
2003,271.805556,373.42001,0.1
2003,273.590278,373.54999,0.1
2003,275.402778,373.69,0.1
2003,277.180556,373.79999,0.1
2003,278.958333,373.92999,0.1
2003,280.736111,374.03,0.1
2003,282.513889,374.17001,0.1
2003,285.798611,374.32999,0.1
2003,287.986111,374.51999,0.1
2003,292.944444,374.75,0.1
2003,294.736111,374.81,0.1
2003,296.513889,374.91,0.1
2003,298.291667,375.0,0.1
2003,301.993056,375.03,0.1
2003,303.770833,375.01001,0.1
2003,305.555556,375.04999,0.1
2003,307.333333,375.14001,0.1
2003,309.111111,375.20999,0.1
2003,310.888889,375.31,0.1
2003,312.666667,375.35999,0.1
2003,314.444444,375.39001,0.1
2003,316.229167,375.47,0.1
2003,318.006944,375.51001,0.1
2003,319.784722,375.54999,0.1
2003,321.5625,375.62,0.1
2003,323.340278,375.70999,0.1
2003,325.118056,375.79001,0.1
2003,326.909722,375.85001,0.1
2003,328.6875,375.92001,0.1
2003,330.465278,376.01999,0.1
2003,332.25,376.13,0.1
2003,334.083333,376.25,0.1
2003,335.861111,376.29999,0.1
2003,337.638889,376.39999,0.1
2003,339.416667,376.51999,0.1
2003,341.194444,376.57001,0.1
2003,342.979167,376.64001,0.1
2003,344.756944,376.69,0.1
2003,346.534722,376.78,0.1
2003,348.3125,376.87,0.1
2003,350.090278,376.97,0.1
2003,351.868056,377.04999,0.1
2003,353.645833,377.12,0.1
2003,355.423611,377.19,0.1
2003,357.201389,377.44,0.1
2003,358.979167,377.47,0.1
2003,360.756944,377.70001,0.1
2003,362.534722,377.79001,0.1
2003,364.3125,377.92001,0.1
2004,1.090278,378.47,0.1
2004,2.868056,378.79001,0.1
2004,4.645833,378.75,0.1
2004,6.423611,378.73001,0.1
2004,8.201389,378.70999,0.1
2004,9.979167,378.70999,0.1
2004,11.756944,378.72,0.1
2004,13.534722,378.70999,0.1
2004,15.3125,378.70999,0.1
2004,17.090278,378.72,0.1
2004,18.868056,378.72,0.1
2004,20.645833,378.70999,0.1
2004,22.423611,378.72,0.1
2004,24.201389,378.73001,0.1
2004,25.979167,378.73999,0.1
2004,27.756944,378.73999,0.1
2004,29.534722,378.75,0.1
2004,31.3125,378.76001,0.1
2004,33.090278,378.76999,0.1
2004,34.868056,378.64001,0.1
2004,36.645833,378.57999,0.1
2004,38.423611,378.60999,0.1
2004,40.201389,378.67999,0.1
2004,41.979167,378.75,0.1
2004,43.756944,378.79999,0.1
2004,45.534722,378.88,0.1
2004,47.3125,378.95999,0.1
2004,49.090278,379.04999,0.1
2004,50.868056,379.25,0.1
